stock_code,stock_name,price,last_close,open,volume,change_amt,change_pct,high,low,amount_wan,turnover_pct,pe_ttm,amplitude_pct,mcap_yi,float_mcap_yi,pb,limit_up,limit_down,vol_ratio
603227,雪峰科技,8.74,8.97,8.99,17717700.0,-0.23,-2.56,9.14,8.71,15756,1.65,19.29,4.79,93.67,93.67,1.85,9.87,8.07,0.95
603228,景旺电子,79.18,81.22,81.74,39403900.0,-2.04,-2.51,84.24,77.50,317914,4.04,68.47,8.30,772.63,779.81,6.11,89.34,73.10,0.75
603229,奥翔药业,9.51,9.86,9.92,14137600.0,-0.35,-3.55,9.92,9.32,13468,1.70,73.09,6.09,78.96,78.96,3.34,10.85,8.87,0.92
603230,内蒙新华,9.76,9.74,9.78,1623900.0,0.02,0.21,9.88,9.70,1589,0.46,41.85,1.85,34.50,34.50,1.22,10.71,8.77,0.96
603231,索宝蛋白,16.19,16.05,16.09,2424000.0,0.14,0.87,16.37,15.94,3906,2.28,17.51,2.68,17.20,31.00,1.53,17.66,14.45,1.20
603232,格尔软件,20.87,20.35,20.65,22132100.0,0.52,2.56,21.38,20.01,45885,9.57,-77.40,6.73,48.27,48.85,3.76,22.39,18.32,0.94
603233,大参林,16.50,16.25,16.25,4862900.0,0.25,1.54,16.68,16.23,8018,0.43,14.61,2.77,187.91,187.91,2.45,17.88,14.63,1.01
603235,天新药业,24.20,24.18,24.10,509700.0,0.02,0.08,24.56,24.10,1240,0.12,20.37,1.90,105.94,105.94,2.09,26.60,21.76,1.30
603236,移远通信,75.10,77.77,77.60,7244900.0,-2.67,-3.43,77.82,74.56,54881,2.77,28.20,4.19,196.50,216.16,3.09,85.55,69.99,0.81
603237,五芳斋,16.13,16.03,15.90,2375000.0,0.10,0.62,16.14,15.75,3794,1.25,29.01,2.43,30.62,31.79,1.96,17.63,14.43,1.33
603238,诺邦股份,13.42,13.61,13.58,2819100.0,-0.19,-1.40,14.19,13.31,3809,1.59,20.20,6.47,23.82,23.82,1.59,14.97,12.25,1.00
603239,浙江仙通,19.97,20.45,20.42,4925700.0,-0.48,-2.35,20.46,19.66,9849,1.82,26.46,3.91,54.06,54.06,3.93,22.50,18.41,0.84
603248,锡华科技,26.21,27.64,27.08,7470500.0,-1.43,-5.17,27.80,26.14,19922,10.78,61.60,6.01,18.17,120.57,5.16,30.40,24.88,0.89
603255,鼎际得,32.20,33.08,33.27,2900500.0,-0.88,-2.66,33.27,31.40,9290,4.78,166.88,5.65,19.54,43.34,2.73,36.39,29.77,1.25
603256,宏和科技,202.15,197.91,208.00,21982200.0,4.24,2.14,208.00,194.92,444144,2.50,587.47,6.61,1778.37,1828.62,65.98,217.70,178.12,1.09
603257,中国瑞林,61.52,59.09,59.10,2637300.0,2.43,4.11,62.22,58.00,15891,10.59,37.10,7.14,15.32,73.82,2.88,65.00,53.18,1.94
603258,电魂网络,13.77,13.93,13.93,2611300.0,-0.16,-1.15,14.06,13.68,3615,1.08,-14.09,2.73,33.23,33.58,1.72,15.32,12.54,0.97
603259,XD药明康,101.60,99.22,100.80,57078100.0,2.38,2.40,103.46,99.44,580710,2.31,15.06,4.05,2512.85,3031.50,3.81,109.14,89.30,1.64
603260,合盛硅业,38.07,40.02,39.78,12219200.0,-1.95,-4.87,39.88,37.87,47004,1.03,-14.18,5.02,450.07,450.07,1.53,44.02,36.02,1.38
603261,*ST立航,34.68,36.51,36.69,708400.0,-1.83,-5.01,36.69,34.68,2518,0.91,-12.48,5.51,26.88,26.88,5.38,38.34,34.68,1.39
603262,技源集团,26.83,26.85,26.81,1546900.0,-0.02,-0.07,27.30,26.50,4148,3.87,94.13,2.98,10.73,107.32,6.83,29.54,24.17,0.54
603266,天龙股份,18.55,19.65,19.80,4398600.0,-1.10,-5.60,19.80,18.46,8311,2.21,33.44,6.82,36.89,36.89,2.27,21.62,17.69,0.76
603267,鸿远电子,69.26,70.06,73.02,30463800.0,-0.80,-1.14,74.56,68.87,218122,13.18,55.96,8.12,160.05,160.05,3.59,77.07,63.05,1.33
603268,松发股份,137.40,140.49,141.09,7146200.0,-3.09,-2.20,141.41,134.50,98229,3.06,38.18,4.92,320.49,1333.85,12.65,154.54,126.44,1.16
603269,海鸥股份,21.57,22.46,21.97,30007000.0,-0.89,-3.96,22.94,21.01,65550,9.72,55.90,8.59,66.60,66.60,6.45,24.71,20.21,1.08
603270,金帝股份,27.60,29.50,29.50,6054900.0,-1.90,-6.44,29.74,27.30,17082,8.56,40.22,8.27,19.52,60.47,2.63,32.45,26.55,1.13
603271,永杰新材,45.95,47.01,47.01,2665800.0,-1.06,-2.25,47.70,45.65,12384,2.82,19.70,4.36,43.46,90.39,2.97,51.71,42.31,0.75
603272,*ST联翔,42.03,40.03,40.89,4877200.0,2.00,5.00,42.03,40.04,20258,4.71,-251.59,4.97,43.55,43.55,8.08,42.03,38.03,1.54
603273,天元智能,14.98,15.45,15.52,1939000.0,-0.47,-3.04,15.59,14.91,2944,3.46,115.87,4.40,8.40,32.10,3.62,17.00,13.91,0.81
603275,众辰科技,42.00,44.34,44.47,2747200.0,-2.34,-5.28,44.47,41.84,11754,6.61,34.47,5.93,17.45,62.48,2.07,48.77,39.91,0.90
603276,恒兴新材,16.03,16.86,16.86,2799600.0,-0.83,-4.92,16.89,15.93,4546,3.70,45.55,5.69,12.13,33.29,1.85,18.55,15.17,1.15
603277,银都股份,11.96,12.00,12.05,1643400.0,-0.04,-0.33,12.06,11.86,1962,0.27,22.35,1.67,72.93,73.40,2.57,13.20,10.80,1.10
603278,大业股份,12.19,12.80,12.83,25401800.0,-0.61,-4.77,12.90,12.15,31588,7.43,-96.98,5.86,41.66,41.66,2.15,14.08,11.52,0.51
603279,景津装备,15.25,15.52,15.47,9007100.0,-0.27,-1.74,15.72,15.15,13780,1.56,18.42,3.67,87.90,87.90,1.89,17.07,13.97,0.98
603280,南方路机,29.03,29.18,29.14,1277600.0,-0.15,-0.51,29.65,29.00,3746,1.18,33.08,2.23,31.47,31.47,2.27,32.10,26.26,1.12
603281,江瀚新材,35.30,36.26,36.36,3475100.0,-0.96,-2.65,36.61,35.01,12371,0.93,31.01,4.41,131.79,131.79,2.69,39.89,32.63,0.82
603282,亚光股份,15.99,16.46,16.42,1660700.0,-0.47,-2.86,16.57,15.89,2688,1.24,32.35,4.13,21.40,21.40,1.62,18.11,14.81,0.69
603283,赛腾股份,63.18,67.68,68.35,23703600.0,-4.50,-6.65,68.99,62.28,153480,8.74,33.74,9.91,171.33,171.33,4.81,74.45,60.91,1.16
603284,林平发展,41.58,42.26,42.18,1145200.0,-0.68,-1.61,42.82,41.00,4824,6.20,17.40,4.31,7.68,31.36,1.42,46.49,38.03,0.83
603285,键邦股份,47.86,51.60,52.20,3553800.0,-3.74,-7.25,52.40,47.20,17404,5.70,58.46,10.08,29.82,76.58,4.45,56.76,46.44,0.70
603286,日盈电子,55.36,61.51,61.54,5190700.0,-6.15,-10.00,62.08,55.36,29993,4.49,-128.71,10.93,64.01,65.11,8.01,67.66,55.36,0.99
603288,海天味业,35.92,35.29,35.29,31138000.0,0.63,1.79,36.35,35.00,111670,0.56,28.87,3.83,1997.37,2101.98,5.00,38.82,31.76,1.65
603289,泰瑞机器,10.55,11.29,11.29,12014900.0,-0.74,-6.55,11.36,10.40,12926,4.10,39.47,8.50,30.95,30.95,2.08,12.42,10.16,0.87
603290,斯达半导,128.70,143.00,142.61,17588300.0,-14.30,-10.00,143.00,128.70,236767,7.34,93.92,10.00,308.20,308.20,4.43,157.30,128.70,0.99
603291,联合水务,10.24,10.41,10.40,4924100.0,-0.17,-1.63,10.56,10.21,5121,1.16,41.79,3.36,43.34,43.34,2.37,11.45,9.37,0.54
603293,埃泰克,44.24,46.79,46.55,3112100.0,-2.55,-5.45,46.59,43.97,14070,8.87,31.40,5.60,15.53,79.23,2.72,51.47,42.11,0.60
603296,华勤技术,106.40,106.00,113.48,25461800.0,0.40,0.38,115.87,103.70,274949,4.46,26.97,11.48,607.00,1152.38,4.30,116.60,95.40,1.73
603297,永新光学,130.98,140.32,141.97,2367200.0,-9.34,-6.66,141.97,129.44,31615,2.14,69.08,8.93,145.03,145.30,6.91,154.35,126.29,1.16
603298,XD杭叉集,25.48,25.49,25.49,4579400.0,-0.01,-0.04,25.92,25.39,11750,0.35,14.96,2.08,333.74,333.74,2.90,28.04,22.94,0.81
603299,苏盐井神,10.27,10.14,10.18,7886200.0,0.13,1.28,10.32,10.10,8077,1.01,20.87,2.17,80.16,98.05,1.20,11.15,9.13,1.30
603300,海南华铁,5.58,5.65,5.68,42281700.0,-0.07,-1.24,5.70,5.56,23819,2.12,24.98,2.48,111.30,111.30,1.67,6.22,5.09,0.97
603301,振德医疗,83.49,84.74,84.80,2113900.0,-1.25,-1.48,85.94,82.94,17680,0.80,83.44,3.54,220.31,220.31,3.88,93.21,76.27,0.63
603302,鑫广绿环,7.79,7.79,0.00,0.0,0.00,0.00,0.00,0.00,0,0,14.28,0.00,0,28.07,3.52,-1,-1,0.00
603303,得邦照明,28.78,26.16,26.31,12728600.0,2.62,10.02,28.78,26.31,36222,2.67,55.63,9.44,137.26,137.26,4.26,28.78,23.54,1.44
603305,旭升集团,14.97,15.95,15.98,38768900.0,-0.98,-6.14,16.05,14.84,59429,3.35,43.84,7.59,173.01,173.01,1.85,17.55,14.36,0.87
603306,华懋科技,109.48,116.76,116.78,18501100.0,-7.28,-6.24,120.03,107.08,208710,5.61,252.19,11.09,360.73,360.73,11.22,128.44,105.08,1.23
603307,扬州金泉,39.27,40.01,40.19,624300.0,-0.74,-1.85,40.71,39.15,2476,0.93,23.92,3.90,26.31,26.73,1.85,44.01,36.01,0.75
603308,应流股份,64.67,70.26,71.00,29700800.0,-5.59,-7.96,71.12,63.83,196104,4.37,116.56,10.38,439.14,439.14,8.64,77.29,63.23,1.49
603309,维力医疗,12.44,12.49,12.54,2814900.0,-0.05,-0.40,12.59,12.41,3516,0.96,46.94,1.44,36.31,36.31,2.09,13.74,11.24,0.58
603310,巍华新材,16.11,16.52,16.55,3914200.0,-0.41,-2.48,16.68,16.09,6364,2.02,31.45,3.57,31.26,55.63,1.37,18.17,14.87,0.75
603311,金海高科,30.16,30.50,30.29,15301700.0,-0.34,-1.11,32.18,29.60,47343,6.49,101.35,8.46,71.14,71.14,5.28,33.55,27.45,0.75
603312,西典新能,39.53,38.90,40.48,3508800.0,0.63,1.62,42.30,38.79,13981,6.89,25.42,9.02,20.13,63.25,3.43,42.79,35.01,2.31
603313,梦百合,5.70,5.63,5.64,15204300.0,0.07,1.24,5.93,5.61,8784,2.66,-30.49,5.68,32.52,32.52,0.96,6.19,5.07,1.87
603315,福鞍股份,16.54,16.44,16.72,24389100.0,0.10,0.61,17.38,16.23,40942,7.61,128.31,7.00,52.99,52.99,3.05,18.08,14.80,1.64
603316,诚邦股份,21.56,20.18,20.95,76371400.0,1.38,6.84,22.20,20.70,166710,28.90,-57.51,7.43,56.98,56.98,10.31,22.20,18.16,1.42
603317,天味食品,14.81,14.70,14.70,9964000.0,0.11,0.75,15.01,14.51,14719,0.94,21.16,3.40,157.68,157.68,3.78,16.17,13.23,0.97
603318,水发燃气,8.90,9.08,9.12,22367200.0,-0.18,-1.98,9.14,8.81,20033,4.87,-53.35,3.63,40.86,49.37,2.63,9.99,8.17,0.79
603319,美湖股份,36.21,33.75,33.40,36937500.0,2.46,7.29,36.66,33.40,130206,10.89,171.41,9.66,122.81,122.81,4.99,37.13,30.38,1.88
603320,迪贝电气,23.10,24.45,24.32,3323500.0,-1.35,-5.52,25.10,23.03,7935,2.23,46.01,8.47,34.45,34.45,2.94,26.90,22.01,0.87
603321,梅轮电梯,6.56,6.71,6.73,4459500.0,-0.15,-2.24,6.82,6.52,2969,1.29,66.24,4.47,22.60,22.89,1.58,7.38,6.04,0.89
603322,超讯通信,31.17,33.35,33.02,7645000.0,-2.18,-6.54,33.63,30.96,24365,4.85,-111.44,8.01,49.12,49.12,18.67,36.69,30.02,0.89
603323,苏农银行,4.74,4.67,4.67,23574200.0,0.07,1.50,4.75,4.64,11105,1.17,4.63,2.36,95.68,95.68,0.49,5.14,4.20,1.38
603324,盛剑科技,34.29,31.17,32.36,14973100.0,3.12,10.01,34.29,32.28,50665,10.14,-79.32,6.45,50.64,50.64,3.11,34.29,28.05,1.10
603325,博隆技术,54.31,55.25,55.45,557500.0,-0.94,-1.70,55.46,54.12,3046,1.63,12.83,2.43,18.56,43.45,1.57,60.78,49.73,0.93
603326,我乐家居,7.34,7.52,7.52,4626200.0,-0.18,-2.39,8.15,7.25,3442,1.45,16.36,11.97,23.43,23.43,2.11,8.27,6.77,1.27
603327,福蓉科技,10.18,10.49,10.45,23640400.0,-0.31,-2.96,10.64,10.10,24349,2.26,72.89,5.15,106.43,106.43,4.25,11.54,9.44,0.99
603328,依顿电子,12.63,12.97,12.97,55545800.0,-0.34,-2.62,13.31,12.48,71815,5.56,32.58,6.40,126.10,126.10,2.91,14.27,11.67,1.36
603329,上海雅仕,10.72,10.87,10.80,3147000.0,-0.15,-1.38,11.00,10.66,3413,1.52,39.13,3.13,22.12,26.81,1.82,11.96,9.78,1.05
603330,天洋新材,6.42,6.80,6.75,16269000.0,-0.38,-5.59,6.81,6.36,10605,3.76,-11.66,6.62,27.78,27.78,2.13,7.48,6.12,0.83
603331,百达精工,12.54,13.08,13.08,6153800.0,-0.54,-4.13,13.25,12.43,7814,3.04,-10.28,6.27,25.35,25.35,2.43,14.39,11.77,0.64
603332,苏州龙杰,11.93,12.14,12.15,5974900.0,-0.21,-1.73,12.29,11.88,7201,2.76,31.15,3.38,25.81,25.81,1.95,13.35,10.93,1.00
603333,尚纬股份,8.71,8.59,8.59,26512000.0,0.12,1.40,9.00,8.47,23219,4.27,-167.86,6.17,54.14,54.14,2.65,9.45,7.73,0.91
603334,丰倍生物,44.01,44.25,44.25,2029700.0,-0.24,-0.54,46.52,43.90,9176,6.38,43.63,5.92,14.00,63.15,3.63,48.68,39.83,1.21
603335,迪生力,7.35,7.38,7.49,39645200.0,-0.03,-0.41,8.08,7.28,30331,9.26,61.36,10.84,31.47,31.47,11.15,8.12,6.64,1.89
603336,宏辉果蔬,9.79,10.49,10.42,30472100.0,-0.70,-6.67,10.49,9.70,30350,5.01,365.22,7.53,59.59,59.59,4.15,11.54,9.44,1.26
603337,杰克科技,39.85,41.85,41.84,4968600.0,-2.00,-4.78,42.17,39.54,20072,1.05,21.90,6.28,188.78,189.85,3.53,46.04,37.67,0.68
603338,浙江鼎力,51.13,52.10,52.68,4775300.0,-0.97,-1.86,52.68,51.00,24665,0.94,13.46,3.22,258.90,258.90,2.19,57.31,46.89,0.84
603339,四方科技,12.69,12.92,12.95,3320800.0,-0.23,-1.78,13.07,12.61,4247,1.07,26.56,3.56,39.27,39.27,1.45,14.21,11.63,0.94
603341,龙旗科技,34.46,36.90,37.06,13055700.0,-2.44,-6.61,37.36,34.17,46068,4.90,40.34,8.64,91.74,180.08,2.49,40.59,33.21,1.60
603344,星德胜,28.93,30.50,30.49,3932200.0,-1.57,-5.15,30.78,28.68,11597,7.28,33.98,6.89,15.63,56.28,2.59,33.55,27.45,0.69
603345,安井食品,99.65,97.33,97.28,7160000.0,2.32,2.38,101.53,96.78,71312,2.44,21.74,4.88,292.27,332.12,2.07,107.06,87.60,1.45
603348,文灿股份,16.07,16.23,16.25,2441500.0,-0.16,-0.99,16.40,16.05,3954,0.78,-11.71,2.16,50.54,50.54,1.30,17.85,14.61,0.95
603350,安乃达,30.53,31.95,31.85,965300.0,-1.42,-4.44,31.99,30.45,2987,2.19,32.14,4.82,13.47,35.57,2.67,35.15,28.76,0.89
603351,威尔药业,25.57,26.02,26.02,923100.0,-0.45,-1.73,26.17,25.40,2366,0.68,22.78,2.96,34.63,34.63,1.89,28.62,23.42,0.91
603352,至信股份,30.12,30.51,30.61,1435700.0,-0.39,-1.28,30.69,30.00,4360,3.23,33.29,2.26,13.38,68.27,2.31,33.56,27.46,0.85
603353,和顺石油,51.10,56.78,56.98,12283400.0,-5.68,-10.00,58.69,51.10,66547,7.21,-723.78,13.37,87.08,87.84,5.47,62.46,51.10,1.21
603355,莱克电气,27.40,28.32,28.30,2954300.0,-0.92,-3.25,28.34,26.88,8097,0.52,26.69,5.16,157.11,157.11,2.78,31.15,25.49,0.93
603356,华菱精工,18.04,19.30,19.18,4519000.0,-1.26,-6.53,19.29,18.00,8372,3.39,-17.43,6.68,24.05,24.05,7.96,21.23,17.37,0.63
603357,设计总院,6.91,6.84,6.88,4178800.0,0.07,1.02,7.02,6.86,2901,0.75,12.90,2.34,38.73,38.73,0.97,7.52,6.16,1.23
603358,华达科技,38.99,38.94,39.50,16628700.0,0.05,0.13,40.17,38.02,65116,3.65,140.02,5.52,177.47,183.15,5.17,42.83,35.05,1.09
603359,*ST东珠,2.84,2.79,2.78,18229500.0,0.05,1.79,2.92,2.76,5194,4.09,-1.16,5.73,12.67,12.67,0.90,2.93,2.65,1.23
603360,百傲化学,21.45,22.96,23.05,20390700.0,-1.51,-6.58,23.25,21.34,44861,2.89,87.82,8.32,151.48,151.48,10.74,25.26,20.66,0.67
603361,浙江国祥,68.07,68.07,0.00,0.0,0.00,0.00,0.00,0.00,0,0,25.05,0.00,0,71.52,8.38,-1,-1,0.00
603363,傲农生物,3.23,3.37,3.35,40633300.0,-0.14,-4.15,3.35,3.21,13341,1.89,-54.59,4.15,69.27,84.08,2.71,3.71,3.03,0.96
603365,水星家纺,18.21,17.98,18.00,1805900.0,0.23,1.28,18.48,17.98,3302,0.70,11.32,2.78,47.31,47.80,1.48,19.78,16.18,1.01
603366,日出东方,7.69,7.63,7.60,9047600.0,0.06,0.79,7.83,7.57,6973,1.11,34.40,3.41,62.52,62.52,1.46,8.39,6.87,0.59
603367,辰欣药业,13.96,13.71,13.71,7551200.0,0.25,1.82,14.16,13.70,10526,1.67,15.47,3.36,63.20,63.20,1.00,15.08,12.34,1.35
603368,柳药集团,16.03,15.77,15.73,3301100.0,0.26,1.65,16.11,15.70,5270,0.83,9.70,2.60,63.67,63.67,0.80,17.35,14.19,1.24
603369,今世缘,30.30,29.19,29.10,36101500.0,1.11,3.80,31.63,29.08,110805,2.90,16.11,8.74,377.78,377.78,2.10,32.11,26.27,2.02
603370,华新精科,42.49,42.20,42.28,978200.0,0.29,0.69,42.88,41.72,4130,2.80,49.71,2.75,14.87,74.34,3.78,46.42,37.98,0.55
603373,安邦护卫,43.79,48.65,48.71,3227200.0,-4.86,-9.99,48.90,43.79,14669,7.10,36.59,10.50,19.89,47.09,2.52,53.52,43.79,0.80
603375,盛景微,48.80,52.86,52.27,5007700.0,-4.06,-7.68,53.00,48.30,25257,7.85,583.47,8.89,31.13,49.13,3.17,58.15,47.57,0.83
603376,大明电子,28.90,29.60,29.70,1131500.0,-0.70,-2.36,29.88,28.90,3302,3.54,57.60,3.31,9.25,115.60,6.59,32.56,26.64,0.61
603377,ST东时,3.52,3.62,3.50,6936400.0,-0.10,-2.76,3.63,3.50,2446,0.97,-3.29,3.59,25.18,25.18,-1738.44,3.80,3.44,0.89
603378,*ST亚士,5.40,5.18,5.18,16109900.0,0.22,4.25,5.44,5.14,8607,3.76,-1.67,5.79,23.14,23.14,-13.92,5.44,4.92,0.78
603379,三美股份,57.51,59.15,59.30,8029900.0,-1.64,-2.77,59.35,57.28,46662,1.32,16.21,3.50,351.09,351.09,4.07,65.07,53.24,0.60
603380,易德龙,36.51,39.79,40.83,4807000.0,-3.28,-8.24,40.83,36.26,18141,3.00,27.77,11.49,58.58,58.58,3.63,43.77,35.81,0.89
603381,永臻股份,19.85,21.14,20.96,6372500.0,-1.29,-6.10,21.17,19.70,12844,4.48,-21.07,6.95,28.21,47.10,1.41,23.25,19.03,1.30
603382,海阳科技,21.48,22.14,22.35,1124900.0,-0.66,-2.98,22.35,21.35,2439,3.10,39.35,4.52,7.79,38.93,2.20,24.35,19.93,0.82
603383,顶点软件,31.78,31.94,31.90,5760600.0,-0.16,-0.50,32.85,31.50,18491,2.80,32.10,4.23,65.27,65.27,4.58,35.13,28.75,0.85
603385,惠达卫浴,5.75,5.79,5.82,5052900.0,-0.04,-0.69,5.87,5.70,2925,1.33,-9.47,2.94,21.89,21.89,0.62,6.37,5.21,1.12
603386,骏亚科技,15.61,16.03,16.00,13504500.0,-0.42,-2.62,16.45,15.43,21488,4.14,-120.05,6.36,50.94,50.94,3.89,17.63,14.43,0.97
603387,基蛋生物,8.91,8.82,8.81,8721900.0,0.09,1.02,8.96,8.78,7746,1.72,19.42,2.04,45.19,45.19,1.60,9.70,7.94,1.11
603388,*ST元成,0.58,0.58,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-0.49,0.00,1.89,1.89,0.27,-1,-1,0.00
603389,*ST亚振,59.10,59.01,59.44,1452300.0,0.09,0.15,60.39,57.65,8584,0.55,-294.10,4.64,155.29,155.29,77.44,61.96,56.06,0.95
603390,通达电气,12.60,13.36,13.50,15083500.0,-0.76,-5.69,13.65,12.49,19411,4.30,33.99,8.68,44.16,44.31,2.59,14.70,12.02,0.82
603391,力聚热能,60.53,67.25,67.90,2481700.0,-6.72,-9.99,67.90,60.53,16082,10.91,28.10,10.96,13.77,55.08,2.58,73.98,60.53,1.27
603392,万泰生物,34.66,33.21,33.80,5995100.0,1.45,4.37,34.66,33.60,20483,0.47,-112.81,3.19,438.24,438.24,3.71,36.53,29.89,1.26
603393,新天然气,26.59,26.99,26.80,7857700.0,-0.40,-1.48,27.10,26.30,20976,1.86,19.62,2.96,112.53,112.72,1.20,29.69,24.29,0.86
603395,红四方,23.85,24.10,24.10,2238100.0,-0.25,-1.04,24.19,23.71,5360,3.44,121.86,1.99,15.50,62.01,4.35,26.51,21.69,1.15
603396,金辰股份,31.52,33.28,33.30,4426700.0,-1.76,-5.29,33.50,31.32,14151,3.20,80.55,6.55,43.66,43.66,1.67,36.61,29.95,1.26
603398,*ST沐邦,14.40,13.71,13.67,13443700.0,0.69,5.03,14.40,13.33,18535,3.10,-7.89,7.80,62.44,62.44,87.30,14.40,13.02,1.30
603399,永杉锂业,17.91,17.14,17.30,104405600.0,0.77,4.49,18.85,16.80,186959,20.38,-53.55,11.96,91.75,91.75,5.67,18.85,15.43,2.07
603400,华之杰,68.61,70.88,71.00,1318300.0,-2.27,-3.20,71.96,68.49,9247,6.59,61.71,4.90,13.72,68.61,5.59,77.97,63.79,0.74
603402,陕西旅游,93.57,92.20,92.86,1087000.0,1.37,1.49,96.65,92.20,10211,5.62,20.61,4.83,18.09,72.36,2.46,101.42,82.98,1.40
603406,天富龙,29.45,29.55,29.80,832900.0,-0.10,-0.34,29.85,29.33,2459,2.27,27.34,1.76,10.80,117.80,2.52,32.51,26.60,0.86
603407,长裕集团,54.20,58.01,58.90,5219100.0,-3.81,-6.57,59.00,53.81,28891,14.53,87.35,8.95,19.46,221.07,10.72,63.81,52.21,0.88
603408,建霖家居,10.79,10.70,10.66,2326500.0,0.09,0.84,10.90,10.66,2508,0.52,11.73,2.24,48.29,48.29,1.38,11.77,9.63,1.04
603409,汇通控股,39.02,40.99,40.90,1530700.0,-1.97,-4.81,41.48,38.70,6090,4.23,30.75,6.78,14.11,49.18,3.17,45.09,36.89,0.63
603416,信捷电气,53.58,57.79,57.74,3771200.0,-4.21,-7.28,58.50,53.11,20683,2.71,32.07,9.33,74.61,84.19,3.06,63.57,52.01,0.75
603418,友升股份,51.45,51.36,50.63,1225400.0,0.09,0.18,52.11,50.63,6301,2.96,19.67,2.88,21.28,99.33,2.15,56.50,46.22,0.73
603421,鼎信通讯,7.23,7.52,7.48,10364800.0,-0.29,-3.86,7.58,7.18,7592,1.59,-7.97,5.32,47.15,47.15,1.96,8.27,6.77,0.94
603429,*ST集友,8.76,8.78,8.78,2537900.0,-0.02,-0.23,9.04,8.65,2238,0.48,-192.64,4.44,45.94,45.94,3.64,9.22,8.34,0.75
603435,嘉德利,80.40,73.09,72.17,12264600.0,7.31,10.00,80.40,72.17,97169,34.37,151.60,11.26,28.69,369.17,17.33,80.40,65.78,0.61
603439,三力制药,16.28,14.80,14.60,46098500.0,1.48,10.00,16.28,14.60,73720,11.42,136.65,11.35,65.75,66.57,4.46,16.28,13.32,1.37
603444,吉比特,331.95,330.99,330.89,1329000.0,0.96,0.29,336.40,328.20,44142,1.84,11.79,2.48,239.14,239.14,4.35,364.09,297.89,0.82
603456,九洲药业,12.64,12.48,12.51,13485100.0,0.16,1.28,12.75,12.48,17003,1.52,17.24,2.16,112.43,112.43,1.26,13.73,11.23,1.03
603458,勘设股份,12.89,14.00,14.07,38460000.0,-1.11,-7.93,14.09,12.88,51652,12.56,-10.32,8.64,39.46,39.46,1.53,15.40,12.60,1.51
603459,红板科技,101.89,103.53,104.00,17626800.0,-1.64,-1.58,108.00,98.60,182264,22.30,138.28,9.08,80.55,768.00,18.85,113.88,93.18,0.65
603466,风语筑,10.62,11.06,11.06,52736900.0,-0.44,-3.98,11.28,10.44,57563,8.87,-393.79,7.59,63.17,63.17,3.04,12.17,9.95,0.99
603477,巨星农牧,15.86,15.76,15.76,12009900.0,0.10,0.63,16.16,15.57,19051,2.35,-18.20,3.74,80.90,82.94,3.02,17.34,14.18,1.01
603486,科沃斯,58.72,62.34,62.00,9228500.0,-3.62,-5.81,62.34,58.60,55543,1.61,20.13,6.00,336.67,339.94,3.66,68.57,56.11,1.09
603488,展鹏科技,11.25,11.94,11.95,14940900.0,-0.69,-5.78,12.15,11.09,17229,5.12,-19.11,8.88,32.85,32.85,4.24,13.13,10.75,0.85
603489,八方股份,35.50,35.12,34.90,3946200.0,0.38,1.08,36.08,34.88,14036,1.68,66.25,3.42,83.29,83.29,3.01,38.63,31.61,0.92
603496,恒为科技,23.15,24.50,24.70,15711900.0,-1.35,-5.51,24.93,23.01,37145,4.91,152.36,7.84,74.13,74.13,5.32,26.95,22.05,0.73
603499,翔港科技,18.96,20.10,20.21,3986300.0,-1.14,-5.67,20.28,18.90,7708,1.32,54.28,6.87,57.37,57.37,6.20,22.11,18.09,0.87
603500,祥和实业,10.43,10.06,10.40,16087800.0,0.37,3.68,10.94,10.17,16922,4.84,25.10,7.65,34.69,34.71,3.22,11.07,9.05,1.25
603501,豪威集团,95.00,101.90,101.90,37496200.0,-6.90,-6.77,102.39,95.00,367584,3.10,32.54,7.25,1150.06,1198.26,3.65,112.09,91.71,0.89
603505,金石资源,18.25,19.62,19.57,29078500.0,-1.37,-6.98,19.66,18.08,54507,3.45,47.98,8.05,153.60,153.60,8.10,21.58,17.66,0.74
603506,南都物业,11.47,11.84,11.85,3575200.0,-0.37,-3.13,12.12,11.44,4205,1.90,18.33,5.74,21.54,21.54,1.74,13.02,10.66,1.09
603507,振江股份,38.92,40.39,40.33,5610200.0,-1.47,-3.64,40.51,38.83,22178,3.09,35.64,4.16,70.75,71.73,2.76,44.43,36.35,0.68
603508,思维列控,22.26,22.44,22.67,3699800.0,-0.18,-0.80,22.67,22.13,8268,0.97,14.39,2.41,84.87,84.87,2.14,24.68,20.20,0.83
603511,爱慕股份,13.43,13.47,13.41,1426300.0,-0.04,-0.30,13.62,13.38,1921,0.35,33.86,1.78,53.97,54.26,1.21,14.82,12.12,0.79
603515,欧普照明,19.28,19.13,19.01,1158900.0,0.15,0.78,19.62,19.01,2248,0.16,15.74,3.19,141.96,143.29,2.01,21.04,17.22,0.89
603516,淳中科技,112.01,116.80,118.00,6104600.0,-4.79,-4.10,118.50,111.00,69560,3.00,76.96,6.42,227.68,227.68,13.36,128.48,105.12,1.03
603517,ST绝味,13.00,13.12,13.10,11838400.0,-0.12,-0.91,13.22,12.78,15349,1.95,-32.87,3.35,78.78,78.78,1.31,13.78,12.46,0.80
